date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_2_normalized,smart_3_normalized,smart_5_normalized,smart_7_normalized,smart_8_normalized,time_day,smart_192_normalized,smart_193_normalized,smart_194_normalized,smart_195_normalized,smart_196_normalized,smart_197_normalized,smart_198_normalized,smart_200_normalized,smart_254_normalized,end_date,vida_util_days,vida_util_restante,vida_util_restante_int
2016-01-13,W0Q26EE1,ST320LT007,1.581370405447e-312,0,120,,98,100,87,,869.3333333333334,100.0,61.0,25.0,51.0,,100,100,,100.0,2016-01-21,877.4583333333334,8 days 00:00:00.000000000,8.0
2016-01-13,Z300PM99,ST4000DM000,1.976651427858e-311,0,116,,92,100,86,,809.2083333333334,100.0,88.0,31.0,,,100,100,,,2016-04-06,893.1666666666666,84 days 00:00:00.000000000,84.0
2016-01-13,Z300GYM0,ST4000DM000,1.976651427858e-311,0,110,,91,100,84,,902.0833333333334,100.0,91.0,27.0,,,100,100,,,2016-04-01,981.0,79 days 00:00:00.000000000,79.0
2016-01-13,JK1105B8J10GXX,Hitachi HDS722020ALA330,9.88328391275e-312,1,100,100.0,119,100,100,100.0,1708.5,100.0,100.0,250.0,,100.0,100,100,,,2016-01-13,1708.5,0 days 00:00:00.000000000,0.0
2016-01-13,WD-WMC4N0727496,WDC WD30EFRX,1.4824899095664e-311,0,200,,100,200,100,,83.33333333333333,200.0,200.0,125.0,,200.0,200,100,100.0,,2016-04-25,186.125,103 days 00:00:00.000000000,103.0
2016-01-13,WD-WMAV3K823369,WDC WD1600AAJB,7.9071197618e-313,0,200,,139,200,200,,1190.625,200.0,200.0,107.0,,200.0,200,100,100.0,,2016-04-13,1281.4166666666667,91 days 00:00:00.000000000,91.0
2016-01-13,Z3015C7D,ST4000DM000,1.976651427858e-311,0,108,,92,100,85,,743.2083333333334,100.0,100.0,36.0,,,100,100,,,2016-04-18,839.1666666666666,96 days 00:00:00.000000000,96.0
2016-01-13,W300SSCN,ST4000DM000,1.976651427858e-311,0,118,,99,100,84,,244.41666666666666,100.0,100.0,19.0,,,100,100,,,2016-01-19,250.41666666666666,6 days 00:00:00.000000000,6.0
2016-01-13,Z300GZ7X,ST4000DM000,1.976651427858e-311,0,113,,91,100,87,,911.9583333333334,100.0,91.0,24.0,,,100,100,,,2016-04-11,1000.9166666666666,89 days 00:00:00.000000000,89.0
2016-01-13,W300J9JA,ST4000DM000,1.976651427858e-311,0,104,,91,100,86,,824.0833333333334,100.0,92.0,21.0,,,100,100,,,2016-04-01,902.9583333333334,79 days 00:00:00.000000000,79.0
2016-01-13,Z300XBVK,ST4000DM000,1.976651427858e-311,0,115,,92,100,89,,619.375,100.0,93.0,29.0,,,100,100,,,2016-04-11,708.3333333333334,89 days 00:00:00.000000000,89.0
2016-01-13,W300B34S,ST4000DM000,1.976651427858e-311,0,114,,92,100,88,,944.2916666666666,100.0,94.0,27.0,,,100,100,,,2016-04-06,1028.25,84 days 00:00:00.000000000,84.0
2016-01-13,S300Z46R,ST4000DM000,1.976651427858e-311,0,117,,97,100,81,,179.33333333333334,100.0,81.0,36.0,,,100,100,,,2016-04-15,272.2916666666667,93 days 00:00:00.000000000,93.0
2016-01-13,Z3026YZN,ST4000DM000,1.976651427858e-311,0,118,,93,100,86,,360.3333333333333,100.0,99.0,23.0,,,100,100,,,2016-04-06,444.2916666666667,84 days 00:00:00.000000000,84.0
2016-01-13,W300BT0J,ST4000DM000,1.976651427858e-311,0,118,,92,100,87,,935.2083333333334,100.0,81.0,20.0,,,100,100,,,2016-04-15,1028.1666666666667,93 days 00:00:00.000000000,93.0
2016-01-13,S300XR31,ST4000DM000,1.976651427858e-311,0,106,,99,100,87,,401.2916666666667,100.0,100.0,35.0,,,100,100,,,2016-04-04,483.2083333333333,82 days 00:00:00.000000000,82.0
2016-01-13,WD-WCAYUEH97566,WDC WD1600AAJS,7.9071197618e-313,0,200,,138,200,100,,1494.7083333333333,200.0,200.0,106.0,,200.0,200,200,200.0,,2016-04-13,1585.4583333333333,91 days 00:00:00.000000000,91.0
2016-01-13,WD-WMC4N2523398,WDC WD30EFRX,1.4824899095664e-311,0,200,,178,200,100,,497.2083333333333,200.0,200.0,128.0,,200.0,200,100,100.0,,2016-04-22,597.0416666666666,100 days 00:00:00.000000000,100.0
2016-01-13,WD-WX71A9290300,WDC WD3200BEKT,1.581370405447e-312,0,200,,162,200,100,,830.8333333333334,200.0,123.0,108.0,,200.0,200,100,100.0,200.0,2016-04-09,916.6666666666666,87 days 00:00:00.000000000,87.0
2016-01-13,Z300PMEL,ST4000DM000,1.976651427858e-311,0,116,,92,100,86,,810.5,100.0,93.0,30.0,,,100,100,,,2016-04-08,896.4583333333334,86 days 00:00:00.000000000,86.0
2016-01-13,WD-WCAV3E973409,WDC WD800AAJS,3.95382761547e-313,0,200,,135,200,200,,1430.5,200.0,200.0,114.0,,200.0,200,100,100.0,,2016-04-25,1533.2916666666667,103 days 00:00:00.000000000,103.0
2016-01-13,W0Q6WJGE,ST320LT007,1.581370405447e-312,0,115,,98,100,85,,543.25,100.0,85.0,33.0,52.0,,100,100,,100.0,2016-01-21,551.3333333333334,8 days 00:00:00.000000000,8.0
2016-01-13,Z300XNXP,ST4000DM000,1.976651427858e-311,0,113,,91,100,81,,735.2916666666666,100.0,88.0,32.0,,,100,100,,,2016-04-26,839.25,104 days 00:00:00.000000000,104.0
2016-01-13,Z300XD1D,ST4000DM000,1.976651427858e-311,0,114,,91,100,85,,761.0416666666666,100.0,97.0,30.0,,,100,100,,,2016-04-28,867.0,106 days 00:00:00.000000000,106.0
2016-01-13,W0Q7G3WK,ST320LT007,1.581370405447e-312,0,117,,98,100,87,,1118.625,100.0,30.0,34.0,53.0,,100,100,,100.0,2016-04-28,1225.7916666666667,106 days 00:00:00.000000000,106.0
2016-01-13,S3011FTD,ST4000DM000,1.976651427858e-311,0,116,,98,100,84,,270.4166666666667,100.0,90.0,20.0,,,100,100,,,2016-04-12,360.375,90 days 00:00:00.000000000,90.0
2016-01-13,WD-WCC4N0397882,WDC WD30EFRX,1.4824899095664e-311,0,200,,178,200,100,,610.5833333333334,200.0,124.0,126.0,,200.0,200,100,100.0,,2016-04-24,712.4166666666666,102 days 00:00:00.000000000,102.0
2016-01-13,W0Q7G3JM,ST320LT007,1.581370405447e-312,0,117,,98,100,87,,1083.7916666666667,100.0,12.0,25.0,55.0,,100,100,,100.0,2016-04-28,1190.8333333333333,106 days 00:00:00.000000000,106.0
2016-01-13,WD-WMAV3J935957,WDC WD800AAJS,3.95382761547e-313,0,200,,134,200,200,,1369.2083333333333,200.0,200.0,112.0,,200.0,200,100,100.0,,2016-04-26,1473.0416666666667,104 days 00:00:00.000000000,104.0
2016-01-13,W0Q7FR76,ST320LT007,1.581370405447e-312,0,108,,98,100,87,,1085.5,100.0,11.0,28.0,52.0,,100,100,,100.0,2016-04-05,1169.3333333333333,83 days 00:00:00.000000000,83.0
2016-01-13,WD-WMAV3K823407,WDC WD1600AAJB,7.9071197618e-313,0,200,,136,200,200,,1219.0,200.0,200.0,104.0,,200.0,200,200,200.0,,2016-04-11,1307.8333333333333,89 days 00:00:00.000000000,89.0
2016-01-13,Z30177ZE,ST4000DM000,1.976651427858e-311,0,119,,93,100,79,,677.375,100.0,27.0,25.0,,,100,100,,,2016-01-17,681.375,4 days 00:00:00.000000000,4.0
2016-01-13,S300XRCA,ST4000DM000,1.976651427858e-311,0,111,,98,100,83,,242.33333333333334,100.0,84.0,23.0,,,100,100,,,2016-04-28,348.25,106 days 00:00:00.000000000,106.0
2016-01-13,W0Q7D8BK,ST320LT007,1.581370405447e-312,0,116,,98,100,87,,1115.8333333333333,100.0,32.0,31.0,53.0,,100,100,,100.0,2016-04-28,1223.0,106 days 00:00:00.000000000,106.0
2016-01-13,Z304JFAQ,ST4000DM000,1.976651427858e-311,0,115,,99,100,76,,54.583333333333336,100.0,97.0,29.0,,,100,100,,,2016-04-21,153.54166666666666,99 days 00:00:00.000000000,99.0
2016-01-13,Z300YTZ7,ST4000DM000,1.976651427858e-311,0,108,,95,100,87,,439.3333333333333,100.0,99.0,19.0,,,100,100,,,2016-04-18,535.2916666666666,96 days 00:00:00.000000000,96.0
2016-01-13,S300VLF9,ST4000DM000,1.976651427858e-311,0,111,,96,100,81,,167.375,100.0,81.0,27.0,,,100,100,,,2016-04-11,256.2916666666667,89 days 00:00:00.000000000,89.0
2016-01-13,W0Q7G36S,ST320LT007,1.581370405447e-312,0,112,,98,100,87,,1118.5416666666667,100.0,7.0,32.0,54.0,,100,100,,100.0,2016-04-28,1225.7083333333333,106 days 00:00:00.000000000,106.0
2016-01-13,Z3025KHS,ST4000DM000,1.976651427858e-311,0,116,,98,100,86,,425.2916666666667,100.0,96.0,29.0,,,100,100,,,2016-04-28,531.2083333333334,106 days 00:00:00.000000000,106.0
2016-01-13,S30114J3,ST4000DM000,1.976651427858e-311,0,119,,92,100,84,,270.25,100.0,89.0,21.0,,,100,100,,,2016-04-04,352.2083333333333,82 days 00:00:00.000000000,82.0
2016-01-13,WD-WMC4N1316862,WDC WD30EFRX,1.4824899095664e-311,0,200,,100,200,200,,703.625,200.0,195.0,132.0,,200.0,200,100,100.0,,2016-01-17,707.6666666666666,4 days 00:00:00.000000000,4.0
2016-01-13,W0Q6GWHX,ST320LT007,1.581370405447e-312,0,116,,98,100,87,,1135.5833333333333,100.0,25.0,33.0,56.0,,100,100,,100.0,2016-04-28,1242.75,106 days 00:00:00.000000000,106.0
2016-01-13,WD-WCAMD1671734,WDC WD800BB,3.95382761547e-313,0,200,,167,200,100,,2718.0416666666665,,,109.0,,200.0,200,200,200.0,,2016-04-27,2822.6666666666665,105 days 00:00:00.000000000,105.0
2016-01-13,WD-WMAV3J935956,WDC WD800AAJS,3.95382761547e-313,0,200,,136,200,200,,1368.8333333333333,200.0,200.0,111.0,,200.0,200,200,200.0,,2016-04-26,1472.6666666666667,104 days 00:00:00.000000000,104.0
2016-01-13,Z3014P58,ST4000DM000,1.976651427858e-311,0,112,,91,100,87,,685.3333333333334,100.0,53.0,27.0,,,100,100,,,2016-01-17,689.3333333333334,4 days 00:00:00.000000000,4.0
2016-01-13,W3005VKC,ST4000DM000,1.976651427858e-311,0,113,,93,100,87,,298.5416666666667,100.0,97.0,23.0,,,100,100,,,2016-04-26,402.5,104 days 00:00:00.000000000,104.0
2016-01-13,Z302A13D,ST4000DM000,1.976651427858e-311,0,114,,97,100,84,,340.3333333333333,100.0,79.0,20.0,,,100,100,,,2016-04-29,447.2916666666667,107 days 00:00:00.000000000,107.0
2016-01-13,Z300X1K0,ST4000DM000,1.976651427858e-311,0,114,,91,100,80,,725.3333333333334,100.0,96.0,33.0,,,100,100,,,2016-04-27,830.2916666666666,105 days 00:00:00.000000000,105.0
2016-01-13,Z3015CEW,ST4000DM000,1.976651427858e-311,0,117,,96,100,83,,663.3333333333334,100.0,99.0,32.0,,,100,100,,,2016-01-20,670.3333333333334,7 days 00:00:00.000000000,7.0
2016-01-13,WD-WCAYUAS62352,WDC WD1600AAJS,7.9071197618e-313,0,200,,137,200,100,,1513.75,200.0,200.0,113.0,,200.0,200,100,100.0,,2016-04-06,1596.4583333333333,84 days 00:00:00.000000000,84.0
2016-01-13,Z3001J37,ST4000DM000,1.976651427858e-311,0,118,,91,99,87,,988.5833333333334,100.0,11.0,35.0,,,100,100,,,2016-04-01,1067.5416666666667,79 days 00:00:00.000000000,79.0
2016-01-13,JK11A8B9J90WMF,Hitachi HDS722020ALA330,9.88328391275e-312,0,100,100.0,118,100,100,100.0,1803.8333333333333,100.0,100.0,150.0,,100.0,100,100,,,2016-04-29,1910.7916666666667,107 days 00:00:00.000000000,107.0
2016-01-13,Z3029FG7,ST4000DM000,1.976651427858e-311,1,115,,91,100,86,,365.0416666666667,100.0,95.0,25.0,,,100,100,,,2016-01-13,365.0416666666667,0 days 00:00:00.000000000,0.0
2016-01-13,Z3015CLH,ST4000DM000,1.976651427858e-311,0,111,,91,100,85,,744.5833333333334,100.0,81.0,19.0,,,100,100,,,2016-04-18,840.5416666666666,96 days 00:00:00.000000000,96.0
2016-01-13,Z302511Z,ST4000DM000,1.976651427858e-311,0,119,,93,100,87,,455.0833333333333,100.0,88.0,19.0,,,100,100,,,2016-01-17,459.0833333333333,4 days 00:00:00.000000000,4.0
2016-01-13,Z300W8D9,ST4000DM000,1.976651427858e-311,0,111,,91,100,85,,796.2083333333334,100.0,90.0,22.0,,,100,100,,,2016-04-11,885.125,89 days 00:00:00.000000000,89.0
2016-01-13,WD-WCAV3E974559,WDC WD800AAJS,3.95382761547e-313,0,200,,133,200,200,,1398.1666666666667,200.0,200.0,118.0,,200.0,200,200,200.0,,2016-04-25,1500.9583333333333,103 days 00:00:00.000000000,103.0
2016-01-13,Z300GZ2B,ST4000DM000,1.976651427858e-311,0,115,,92,100,88,,915.1666666666666,100.0,96.0,28.0,,,100,100,,,2016-04-12,1005.125,90 days 00:00:00.000000000,90.0
2016-01-13,W0Q1LBWJ,ST320LT007,1.581370405447e-312,0,119,,98,100,87,,788.3333333333334,100.0,60.0,30.0,52.0,,100,100,,100.0,2016-01-18,793.4166666666666,5 days 00:00:00.000000000,5.0
2016-01-13,Z300GQ25,ST4000DM000,1.976651427858e-311,0,118,,95,100,87,,883.7083333333334,100.0,98.0,22.0,,,100,100,,,2016-04-25,986.625,103 days 00:00:00.000000000,103.0
2016-01-13,Z30305D5,ST4000DM000,1.976651427858e-311,0,117,,98,100,81,,106.54166666666667,100.0,99.0,23.0,,,100,100,,,2016-04-12,196.5,90 days 00:00:00.000000000,90.0
2016-01-13,W300T1YZ,ST4000DM000,1.976651427858e-311,0,116,,95,100,84,,725.5833333333334,100.0,97.0,17.0,,,100,100,,,2016-04-04,807.5416666666666,82 days 00:00:00.000000000,82.0
2016-01-13,Z300KCMM,ST4000DM000,1.976651427858e-311,0,111,,91,100,89,,856.6666666666666,100.0,54.0,24.0,,,100,100,,,2016-01-15,858.625,2 days 00:00:00.000000000,2.0
2016-01-13,Z30111VL,ST4000DM000,1.976651427858e-311,0,117,,92,100,85,,720.4583333333334,100.0,97.0,27.0,,,100,100,,,2016-04-11,809.4166666666666,89 days 00:00:00.000000000,89.0
2016-01-13,S300Z7CZ,ST4000DM000,1.976651427858e-311,0,119,,97,100,81,,178.29166666666666,100.0,81.0,35.0,,,100,100,,,2016-04-19,275.2916666666667,97 days 00:00:00.000000000,97.0
2016-01-13,Z302G5F6,ST4000DM000,1.976651427858e-311,1,116,,92,100,85,,312.4166666666667,100.0,95.0,32.0,,,100,100,,,2016-01-13,312.4166666666667,0 days 00:00:00.000000000,0.0
2016-01-13,PL1311LAG3D6WH,Hitachi HDS5C4040ALE630,1.976651427858e-311,0,100,134.0,123,100,100,113.0,976.4583333333334,100.0,100.0,214.0,,100.0,100,100,,,2016-01-21,984.4166666666666,8 days 00:00:00.000000000,8.0
2016-01-13,Z305AT4W,ST4000DM000,1.976651427858e-311,0,115,,97,100,66,,35.083333333333336,100.0,85.0,28.0,,,100,100,,,2016-04-16,129.04166666666666,94 days 00:00:00.000000000,94.0
2016-01-13,9VY8TC9H,ST3160318AS,7.9071197618e-313,0,118,,97,100,87,,1878.25,,,29.0,45.0,,100,100,,,2016-04-18,1973.4166666666667,96 days 00:00:00.000000000,96.0
2016-01-13,Z300ZSJQ,ST4000DM000,1.976651427858e-311,0,109,,91,100,84,,707.25,100.0,96.0,23.0,,,100,100,,,2016-04-01,786.25,79 days 00:00:00.000000000,79.0
2016-01-13,Z3025D48,ST4000DM000,1.976651427858e-311,0,115,,92,100,87,,401.4166666666667,100.0,99.0,35.0,,,100,100,,,2016-04-11,490.3333333333333,89 days 00:00:00.000000000,89.0
2016-01-13,Z300GZDQ,ST4000DM000,1.976651427858e-311,0,117,,95,100,87,,883.7083333333334,100.0,98.0,19.0,,,100,100,,,2016-04-23,984.625,101 days 00:00:00.000000000,101.0
2016-01-13,Z304KCS4,ST4000DM000,1.976651427858e-311,0,119,,96,100,78,,68.54166666666667,100.0,95.0,33.0,,,100,100,,,2016-04-24,170.5,102 days 00:00:00.000000000,102.0
2016-01-13,W0Q6KWV8,ST320LT007,1.581370405447e-312,0,117,,98,95,81,,1137.2083333333333,100.0,33.0,25.0,51.0,,100,100,,100.0,2016-04-28,1244.3333333333333,106 days 00:00:00.000000000,106.0
2016-01-13,Z302AKS1,ST4000DM000,1.976651427858e-311,0,118,,91,100,84,,340.4583333333333,100.0,78.0,23.0,,,100,100,,,2016-01-20,347.4166666666667,7 days 00:00:00.000000000,7.0
2016-01-13,WD-WXA1AA382552,WDC WD3200BEKX,1.581370405447e-312,0,200,,167,200,100,,106.58333333333333,200.0,192.0,113.0,,200.0,200,100,100.0,,2016-04-21,205.41666666666666,99 days 00:00:00.000000000,99.0
2016-01-13,JK1101B9GEJEUF,Hitachi HDS722020ALA330,9.88328391275e-312,0,95,100.0,113,100,100,100.0,1881.125,100.0,100.0,206.0,,100.0,100,100,,,2016-04-21,1980.0833333333333,99 days 00:00:00.000000000,99.0
2016-01-13,JK11A8B9J0U7DF,Hitachi HDS722020ALA330,9.88328391275e-312,0,75,100.0,117,100,100,100.0,1852.25,99.0,99.0,240.0,,100.0,100,100,,,2016-01-17,1856.25,4 days 00:00:00.000000000,4.0
2016-01-13,Z300T6ZF,ST4000DM000,1.976651427858e-311,0,119,,91,100,81,,735.25,100.0,86.0,29.0,,,100,100,,,2016-04-27,840.25,105 days 00:00:00.000000000,105.0
2016-01-13,WD-WCC4N0968565,WDC WD30EFRX,1.4824899095664e-311,0,200,,100,200,100,,218.33333333333334,200.0,200.0,124.0,,200.0,200,100,100.0,,2016-04-25,321.1666666666667,103 days 00:00:00.000000000,103.0
2016-01-13,W3006BC2,ST4000DM000,1.976651427858e-311,0,112,,91,100,81,,735.9166666666666,100.0,86.0,22.0,,,100,100,,,2016-04-07,820.875,85 days 00:00:00.000000000,85.0
2016-01-13,Z30262V9,ST4000DM000,1.976651427858e-311,0,117,,97,99,87,,454.3333333333333,100.0,100.0,23.0,,,100,100,,,2016-04-15,547.2916666666666,93 days 00:00:00.000000000,93.0
2016-01-13,Z302AYPB,ST4000DM000,1.976651427858e-311,0,112,,98,100,82,,179.29166666666666,100.0,81.0,25.0,,,100,100,,,2016-04-20,277.25,98 days 00:00:00.000000000,98.0
2016-01-13,JK11E1B9K0M03T,Hitachi HDS722020ALA330,9.88328391275e-312,0,100,132.0,100,100,100,119.0,834.375,100.0,100.0,240.0,,100.0,100,100,,,2016-04-18,930.2916666666666,96 days 00:00:00.000000000,96.0
2016-01-13,Z300X5WP,ST4000DM000,1.976651427858e-311,0,115,,92,100,85,,759.9583333333334,100.0,85.0,22.0,,,100,100,,,2016-04-11,848.9583333333334,89 days 00:00:00.000000000,89.0
2016-01-13,PL1311LAG2B1NH,Hitachi HDS5C4040ALE630,1.976651427858e-311,0,80,134.0,124,97,100,113.0,1071.875,100.0,100.0,253.0,,93.0,100,100,,,2016-04-01,1150.7916666666667,79 days 00:00:00.000000000,79.0
2016-01-13,Z3015VNR,ST4000DM000,1.976651427858e-311,0,115,,91,100,81,,685.2916666666666,100.0,86.0,24.0,,,100,100,,,2016-04-02,765.2083333333334,80 days 00:00:00.000000000,80.0
2016-01-13,JK1101B9JPVHXF,Hitachi HDS722020ALA330,9.88328391275e-312,0,100,131.0,114,96,100,119.0,1692.0416666666667,100.0,100.0,193.0,,96.0,100,100,,,2016-04-27,1797.0,105 days 00:00:00.000000000,105.0
2016-01-13,Z303ZWQS,ST4000DM000,1.976651427858e-311,0,117,,94,100,79,,122.375,100.0,76.0,21.0,,,100,100,,,2016-01-18,127.375,5 days 00:00:00.000000000,5.0
2016-01-13,S30117GS,ST4000DM000,1.976651427858e-311,0,117,,98,100,84,,270.4166666666667,100.0,91.0,20.0,,,100,100,,,2016-04-11,359.375,89 days 00:00:00.000000000,89.0
2016-01-13,MJ1321YNG09HRA,Hitachi HDS5C3030ALA630,1.4824899095664e-311,0,98,100.0,122,100,100,100.0,1599.125,99.0,99.0,222.0,,100.0,100,100,,,2016-04-14,1691.0833333333333,92 days 00:00:00.000000000,92.0
2016-01-13,Z302AKVJ,ST4000DM000,1.976651427858e-311,1,115,,91,100,86,,353.5,100.0,99.0,23.0,,,100,100,,,2016-01-13,353.5,0 days 00:00:00.000000000,0.0
2016-01-13,S300YPZV,ST4000DM000,1.976651427858e-311,0,117,,98,100,81,,179.16666666666666,100.0,80.0,37.0,,,100,100,,,2016-04-20,277.1666666666667,98 days 00:00:00.000000000,98.0
2016-01-13,JK1105B8GHWJZX,Hitachi HDS722020ALA330,9.88328391275e-312,0,100,100.0,116,100,100,100.0,1894.5416666666667,99.0,99.0,250.0,,100.0,100,100,,,2016-04-04,1976.4583333333333,82 days 00:00:00.000000000,82.0
2016-01-13,Z300XFQH,ST4000DM000,1.976651427858e-311,0,112,,93,100,86,,801.4583333333334,100.0,91.0,25.0,,,100,100,,,2016-04-18,897.4166666666666,96 days 00:00:00.000000000,96.0
2016-01-13,X4AHK052FMXB,TOSHIBA MD04ABA500V,2.47081294615e-311,0,100,100.0,100,100,100,100.0,319.4166666666667,100.0,100.0,100.0,,100.0,100,100,,,2016-04-05,402.3333333333333,83 days 00:00:00.000000000,83.0
2016-01-13,W0Q7G3SQ,ST320LT007,1.581370405447e-312,0,114,,98,100,87,,1085.1666666666667,100.0,24.0,24.0,54.0,,100,100,,100.0,2016-04-05,1169.0833333333333,83 days 00:00:00.000000000,83.0
2016-01-13,W300J7W8,ST4000DM000,1.976651427858e-311,0,117,,91,100,86,,824.0,100.0,95.0,22.0,,,100,100,,,2016-04-18,919.875,96 days 00:00:00.000000000,96.0
2016-01-13,Z300GQCN,ST4000DM000,1.976651427858e-311,0,118,,93,100,88,,912.125,100.0,95.0,19.0,,,100,100,,,2016-04-26,1016.0416666666666,104 days 00:00:00.000000000,104.0
2016-01-13,W300J67N,ST4000DM000,1.976651427858e-311,0,115,,93,100,86,,856.2916666666666,100.0,96.0,20.0,,,100,100,,,2016-04-18,952.25,96 days 00:00:00.000000000,96.0
2016-01-13,S301182R,ST4000DM000,1.976651427858e-311,0,119,,99,100,84,,270.375,100.0,92.0,27.0,,,100,100,,,2016-04-20,368.3333333333333,98 days 00:00:00.000000000,98.0
2016-01-13,Z3016R9W,ST4000DM000,1.976651427858e-311,0,115,,93,100,79,,677.4166666666666,100.0,27.0,26.0,,,100,100,,,2016-01-15,679.4166666666666,2 days 00:00:00.000000000,2.0
2016-01-13,Z300GPXK,ST4000DM000,1.976651427858e-311,0,119,,92,100,87,,912.0,100.0,91.0,25.0,,,100,100,,,2016-04-16,1005.9583333333334,94 days 00:00:00.000000000,94.0
2016-01-13,MJ1311YNG350KA,Hitachi HDS5C3030ALA630,1.4824899095664e-311,0,100,100.0,124,79,100,100.0,1521.375,99.0,99.0,214.0,,79.0,100,100,,,2016-04-14,1613.2916666666667,92 days 00:00:00.000000000,92.0
2016-01-13,W300JK91,ST4000DM000,1.976651427858e-311,0,117,,96,100,87,,856.6666666666666,100.0,97.0,21.0,,,100,100,,,2016-04-09,943.625,87 days 00:00:00.000000000,87.0
2016-01-13,S300XP36,ST4000DM000,1.976651427858e-311,0,118,,98,100,84,,242.29166666666666,100.0,84.0,22.0,,,100,100,,,2016-04-28,348.25,106 days 00:00:00.000000000,106.0
2016-01-13,WD-WMAV3J875025,WDC WD800AAJS,3.95382761547e-313,0,200,,135,200,200,,1374.4166666666667,200.0,200.0,109.0,,200.0,200,100,100.0,,2016-04-26,1478.25,104 days 00:00:00.000000000,104.0
2016-01-13,W300BNW1,ST4000DM000,1.976651427858e-311,0,118,,92,100,85,,763.875,100.0,98.0,24.0,,,100,100,,,2016-01-17,767.875,4 days 00:00:00.000000000,4.0
2016-01-13,W0Q0FNFH,ST320LT007,1.581370405447e-312,0,113,,98,100,87,,866.0833333333334,100.0,61.0,29.0,53.0,,100,100,,100.0,2016-01-21,874.1666666666666,8 days 00:00:00.000000000,8.0
2016-01-13,13H883WAS,TOSHIBA DT01ACA300,1.4824899095664e-311,0,99,100.0,132,100,100,100.0,713.5833333333334,100.0,100.0,250.0,,100.0,100,100,,,2016-04-20,811.5,98 days 00:00:00.000000000,98.0
2016-01-13,S2X3XHVM,ST9250315AS,1.235457342643e-312,0,117,,99,100,84,,816.9583333333334,100.0,56.0,25.0,47.0,,100,100,,100.0,2016-01-19,823.0416666666666,6 days 00:00:00.000000000,6.0
2016-01-13,W300R7RJ,ST4000DM000,1.976651427858e-311,0,120,,99,100,84,,244.41666666666666,100.0,100.0,19.0,,,100,100,,,2016-01-19,250.41666666666666,6 days 00:00:00.000000000,6.0
2016-01-13,Z302FS4Q,ST4000DM000,1.976651427858e-311,0,108,,99,100,84,,270.375,100.0,91.0,31.0,,,100,100,,,2016-04-20,368.3333333333333,98 days 00:00:00.000000000,98.0
2016-01-13,Z3040DVP,ST4000DM000,1.976651427858e-311,0,116,,98,100,78,,102.58333333333333,100.0,98.0,26.0,,,100,100,,,2016-01-19,108.54166666666667,6 days 00:00:00.000000000,6.0
2016-01-13,Z300GPH9,ST4000DM000,1.976651427858e-311,1,114,,91,100,87,,860.9166666666666,100.0,1.0,31.0,,,98,98,,,2016-01-13,860.9166666666666,0 days 00:00:00.000000000,0.0
2016-01-13,MJ1321YNG0JKMA,Hitachi HDS5C3030ALA630,1.4824899095664e-311,0,86,100.0,123,78,100,100.0,1599.1666666666667,99.0,99.0,200.0,,75.0,100,100,,,2016-04-13,1690.0833333333333,91 days 00:00:00.000000000,91.0
2016-01-13,W0Q24X20,ST320LT007,1.581370405447e-312,0,120,,98,100,87,,867.4166666666666,100.0,58.0,24.0,51.0,,100,100,,100.0,2016-01-21,875.5,8 days 00:00:00.000000000,8.0
2016-01-13,W300T2RC,ST4000DM000,1.976651427858e-311,0,117,,91,100,89,,712.9583333333334,100.0,71.0,31.0,,,100,100,,,2016-04-28,818.875,106 days 00:00:00.000000000,106.0
2016-01-13,Z304KC0K,ST4000DM000,1.976651427858e-311,0,119,,96,100,77,,55.291666666666664,100.0,97.0,31.0,,,100,100,,,2016-04-21,154.25,99 days 00:00:00.000000000,99.0
2016-01-13,W0Q7G2SX,ST320LT007,1.581370405447e-312,0,118,,98,100,87,,1086.6666666666667,100.0,18.0,27.0,55.0,,100,100,,100.0,2016-04-05,1170.5,83 days 00:00:00.000000000,83.0
2016-01-13,Z3012XB4,ST4000DM000,1.976651427858e-311,0,120,,95,100,81,,650.3333333333334,100.0,98.0,28.0,,,100,100,,,2016-04-13,741.2916666666666,91 days 00:00:00.000000000,91.0
2016-01-13,W300CWLM,ST4000DM000,1.976651427858e-311,0,115,,92,100,86,,840.9166666666666,100.0,94.0,27.0,,,100,100,,,2016-04-27,945.8333333333334,105 days 00:00:00.000000000,105.0
2016-01-13,Z1Z05984,ST4000DX000,1.976651427858e-311,0,114,,90,100,94,,972.7916666666666,100.0,100.0,31.0,54.0,,100,100,,,2016-04-24,1074.7083333333333,102 days 00:00:00.000000000,102.0
2016-01-13,Z30251KE,ST4000DM000,1.976651427858e-311,0,116,,93,100,87,,455.5833333333333,100.0,98.0,20.0,,,100,100,,,2016-04-05,538.5416666666666,83 days 00:00:00.000000000,83.0
2016-01-13,Z30250YD,ST4000DM000,1.976651427858e-311,0,119,,98,100,86,,425.2916666666667,100.0,96.0,29.0,,,100,100,,,2016-04-28,531.2083333333334,106 days 00:00:00.000000000,106.0
2016-01-13,W300692Z,ST4000DM000,1.976651427858e-311,0,116,,91,100,81,,735.75,100.0,85.0,21.0,,,100,100,,,2016-04-12,825.7083333333334,90 days 00:00:00.000000000,90.0
